TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C13,C14,D1,D2,D4,D10,D15,M1,M2,M3,M4,M5,M6,id_01,id_02,id_05,id_06,id_19,id_20,DeviceType,DeviceInfo,TransactionDate,TransactionHour,TransactionDayOfWeek
3185330,0,4483598,422.5,W,13249,111.0,150.0,visa,226.0,debit,264.0,87.0,10.0,,att.net,,1.0,2.0,0.0,0.0,0.0,8.0,1.0,227.0,227.0,228.0,228.0,228.0,T,T,T,M0,F,T,,,,,,,,,2018-01-21 21:26:38,21,Sunday
3021728,1,854709,300.0,H,4141,404.0,150.0,mastercard,102.0,credit,327.0,87.0,,,gmail.com,gmail.com,5.0,6.0,0.0,3.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-20.0,174191.0,7.0,-100.0,122.0,597.0,mobile,iOS Device,2017-12-10 21:25:09,21,Sunday
3384212,0,10006816,149.95,W,11207,361.0,150.0,visa,226.0,debit,231.0,87.0,41.0,,gmail.com,,2.0,3.0,0.0,0.0,2.0,5.0,2.0,98.0,98.0,98.0,98.0,98.0,T,T,T,,,T,,,,,,,,,2018-03-26 19:40:16,19,Monday
3348289,0,8965274,47.95,W,1626,543.0,150.0,mastercard,224.0,debit,433.0,87.0,1.0,,yahoo.com,,1.0,2.0,0.0,0.0,1.0,5.0,1.0,46.0,46.0,46.0,39.0,46.0,T,T,T,,,F,,,,,,,,,2018-03-14 18:21:14,18,Wednesday
3366494,0,9494864,310.0,W,15359,562.0,150.0,mastercard,219.0,credit,472.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,593.0,T,T,T,M0,F,T,,,,,,,,,2018-03-20 21:27:44,21,Tuesday
3417273,0,10872950,576.0,W,5567,583.0,150.0,visa,226.0,credit,384.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,T,,,,,,,,,2018-04-05 20:15:50,20,Thursday
3079481,0,1909102,135.95,W,6832,134.0,150.0,visa,226.0,credit,441.0,87.0,15.0,,hotmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,T,,,,,,,,,2017-12-23 02:18:22,2,Saturday
3381934,0,9925335,10.876,C,7099,545.0,185.0,visa,195.0,credit,,,,6.0,gmail.com,gmail.com,4.0,86.0,0.0,4.0,0.0,26.0,4.0,128.0,91.0,581.0,0.0,581.0,,,,M2,,,-20.0,58518.0,0.0,0.0,266.0,595.0,desktop,Windows,2018-03-25 21:02:15,21,Sunday
3028092,1,1012143,280.0,W,9370,321.0,150.0,visa,226.0,credit,441.0,87.0,5.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,T,T,T,M0,T,T,,,,,,,,,2017-12-12 17:09:03,17,Tuesday
3029543,0,1028262,330.95,W,10616,583.0,150.0,visa,226.0,credit,299.0,87.0,30.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,,,T,,,,,,,,,2017-12-12 21:37:42,21,Tuesday
3117510,0,2586154,319.95,W,14351,555.0,150.0,visa,226.0,debit,310.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,14.0,14.0,14.0,14.0,14.0,,,,M0,T,F,,,,,,,,,2017-12-30 22:22:34,22,Saturday
3166415,0,3945331,58.95,W,10838,143.0,150.0,visa,226.0,debit,205.0,87.0,2.0,,gmail.com,,2.0,2.0,0.0,0.0,1.0,4.0,2.0,38.0,38.0,0.0,38.0,166.0,T,T,T,,,T,,,,,,,,,2018-01-15 15:55:31,15,Monday
3166856,0,3955464,39.0,W,6039,275.0,150.0,mastercard,224.0,debit,110.0,87.0,5.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M2,F,,,,,,,,,,2018-01-15 18:44:24,18,Monday
3431946,0,11313389,59.0,W,9485,111.0,150.0,visa,226.0,debit,315.0,87.0,,,comcast.net,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,317.0,,,,M1,F,T,,,,,,,,,2018-04-10 22:36:29,22,Tuesday
3303916,1,7886515,150.0,H,9021,555.0,150.0,visa,226.0,debit,330.0,87.0,,,yahoo.com,gmail.com,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-25.0,112425.0,21.0,-100.0,122.0,597.0,mobile,A574BL Build/NMF26F,2018-03-02 06:41:55,6,Friday
2992217,0,173905,55.0,W,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,,,,,2.0,1.0,0.0,0.0,1.0,9.0,2.0,469.0,469.0,,468.0,468.0,,,,,,F,,,,,,,,,2017-12-03 00:18:25,0,Sunday
3476323,0,12762851,29.0,W,10989,360.0,150.0,visa,166.0,debit,184.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,6.0,6.0,6.0,6.0,T,T,T,M1,F,F,,,,,,,,,2018-04-27 17:14:11,17,Friday
3286369,0,7405519,250.0,R,8044,555.0,144.0,american express,223.0,credit,432.0,96.0,,,anonymous.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-10.0,289423.0,1.0,0.0,347.0,269.0,desktop,Trident/7.0,2018-02-24 17:05:19,17,Saturday
3020917,0,844700,335.0,W,7585,553.0,150.0,visa,226.0,credit,472.0,87.0,,,yahoo.com,,3.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,,178.0,178.0,178.0,,,,M0,T,T,,,,,,,,,2017-12-10 18:38:20,18,Sunday
3500505,0,13449642,77.0,W,3094,276.0,150.0,visa,226.0,debit,251.0,87.0,10.0,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,3.0,1.0,210.0,210.0,210.0,210.0,210.0,T,T,T,M0,T,T,,,,,,,,,2018-05-05 16:00:42,16,Saturday
3416277,0,10857009,226.0,W,7919,194.0,150.0,mastercard,166.0,debit,269.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,T,T,F,M0,T,F,,,,,,,,,2018-04-05 15:50:09,15,Thursday
3236519,0,5947476,48.95,W,11919,170.0,150.0,mastercard,224.0,debit,231.0,87.0,0.0,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,2.0,1.0,187.0,187.0,185.0,187.0,187.0,T,T,T,,,T,,,,,,,,,2018-02-07 20:04:36,20,Wednesday
3205022,0,5090070,29.0,W,5173,111.0,150.0,mastercard,102.0,credit,325.0,87.0,5.0,,gmail.com,,4.0,5.0,0.0,0.0,0.0,25.0,2.0,522.0,522.0,523.0,515.0,523.0,T,F,F,M0,F,T,,,,,,,,,2018-01-28 21:54:30,21,Sunday
3550615,0,14934005,59.0,W,2377,203.0,150.0,visa,166.0,debit,330.0,87.0,,,yahoo.com,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,,19.0,0.0,0.0,T,T,T,M0,F,T,,,,,,,,,2018-05-22 20:20:05,20,Tuesday
3392979,0,10258787,132.682,C,4461,375.0,185.0,mastercard,224.0,debit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M0,,,-5.0,701467.0,0.0,0.0,176.0,595.0,desktop,,2018-03-29 17:39:47,17,Thursday
2992636,0,179211,52.505,C,9917,142.0,185.0,visa,138.0,debit,,,,631.0,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,M0,,,-5.0,191064.0,0.0,-18.0,176.0,507.0,desktop,Windows,2017-12-03 01:46:51,1,Sunday
3370789,1,9607807,48.215,C,9917,142.0,185.0,visa,138.0,debit,,,,,gmail.com,gmail.com,6.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-20.0,122560.0,1.0,0.0,427.0,340.0,mobile,,2018-03-22 04:50:07,4,Thursday
3283778,1,7332261,226.0,W,5700,122.0,150.0,mastercard,126.0,debit,337.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M0,F,F,,,,,,,,,2018-02-23 20:44:21,20,Friday
3104712,0,2304355,50.0,H,10859,231.0,150.0,mastercard,117.0,debit,191.0,87.0,,,me.com,yahoo.com,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-5.0,27688.0,0.0,0.0,215.0,280.0,mobile,iOS Device,2017-12-27 16:05:55,16,Wednesday
3571508,0,15626931,436.54,W,18366,111.0,150.0,visa,226.0,debit,220.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,F,,,,,,,,,2018-05-30 20:48:51,20,Wednesday
3315932,0,8100498,117.0,W,7919,194.0,150.0,mastercard,166.0,debit,123.0,87.0,4.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,T,T,T,M0,F,F,,,,,,,,,2018-03-04 18:08:18,18,Sunday
3192092,0,4716390,97.0,W,17055,393.0,150.0,mastercard,117.0,debit,325.0,87.0,1.0,,,,1.0,2.0,0.0,0.0,0.0,18.0,1.0,492.0,492.0,,164.0,492.0,T,T,T,M0,F,T,,,,,,,,,2018-01-24 14:06:30,14,Wednesday
3518191,0,13984949,664.0,W,6525,111.0,150.0,visa,226.0,debit,337.0,87.0,,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,T,T,T,M1,F,F,,,,,,,,,2018-05-11 20:42:29,20,Friday
3357037,0,9216708,20.67,C,14092,111.0,150.0,visa,226.0,debit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-10.0,159868.0,0.0,0.0,290.0,401.0,desktop,Windows,2018-03-17 16:11:48,16,Saturday
3041881,0,1281983,117.0,W,7676,512.0,150.0,visa,226.0,debit,420.0,87.0,,,gmail.com,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,328.0,328.0,0.0,328.0,328.0,,,,M0,F,T,,,,,,,,,2017-12-15 20:06:23,20,Friday
3306304,0,7939554,158.95,W,17466,225.0,150.0,mastercard,117.0,debit,264.0,87.0,,,yahoo.com,,1.0,2.0,0.0,0.0,1.0,2.0,1.0,9.0,9.0,9.0,0.0,9.0,T,T,T,,,,,,,,,,,,2018-03-02 21:25:54,21,Friday
3413337,0,10781344,48.95,W,11546,170.0,150.0,mastercard,102.0,credit,205.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,543.0,0.0,543.0,T,T,T,,,T,,,,,,,,,2018-04-04 18:49:04,18,Wednesday
3240275,0,6044669,49.0,W,4609,207.0,150.0,visa,226.0,debit,204.0,87.0,40.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,27.0,27.0,28.0,28.0,28.0,T,T,T,M0,F,T,,,,,,,,,2018-02-08 23:04:29,23,Thursday
3479870,0,12860378,75.0,R,8528,215.0,150.0,visa,226.0,debit,387.0,87.0,,,yahoo.com,yahoo.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,-15.0,,,,,,,,2018-04-28 20:19:38,20,Saturday
3152580,0,3530512,582.64,W,10616,583.0,150.0,visa,226.0,credit,310.0,87.0,236.0,,gmail.com,,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,T,F,F,,,T,,,,,,,,,2018-01-10 20:41:52,20,Wednesday
3397578,0,10367570,59.0,W,2581,445.0,150.0,mastercard,166.0,debit,123.0,87.0,2.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,12.0,1.0,180.0,180.0,180.0,180.0,180.0,T,T,F,M0,T,F,,,,,,,,,2018-03-30 23:52:50,23,Friday
3246384,0,6216482,2141.0,W,16533,553.0,150.0,discover,142.0,credit,327.0,87.0,0.0,,yahoo.com,,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,T,T,T,M0,F,F,,,,,,,,,2018-02-10 22:48:02,22,Saturday
3535453,0,14488657,72.0,W,6730,,150.0,visa,226.0,debit,469.0,87.0,,,aol.com,,1.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,5.0,0.0,5.0,T,T,T,M0,F,F,,,,,,,,,2018-05-17 16:37:37,16,Thursday
3220823,0,5528491,30.95,W,4436,174.0,150.0,visa,226.0,debit,184.0,87.0,22.0,,gmail.com,,2.0,1.0,0.0,0.0,1.0,2.0,1.0,55.0,,55.0,55.0,55.0,T,T,T,,,F,,,,,,,,,2018-02-02 23:41:31,23,Friday
3166865,0,3955738,107.95,W,1720,294.0,150.0,visa,226.0,debit,327.0,87.0,,,aol.com,,1.0,2.0,0.0,0.0,1.0,2.0,1.0,77.0,77.0,78.0,0.0,78.0,,,,,,T,,,,,,,,,2018-01-15 18:48:58,18,Monday
3370696,0,9604141,36.614,C,13413,103.0,185.0,visa,137.0,credit,,,,,anonymous.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-5.0,369046.0,0.0,0.0,290.0,401.0,desktop,,2018-03-22 03:49:01,3,Thursday
3511776,0,13799144,67.95,W,9449,555.0,150.0,visa,226.0,debit,264.0,87.0,20.0,,aol.com,,2.0,2.0,0.0,0.0,1.0,17.0,2.0,130.0,130.0,130.0,130.0,130.0,T,T,T,,,T,,,,,,,,,2018-05-09 17:05:44,17,Wednesday
3454554,0,12057873,117.0,W,8394,490.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,,,5.0,5.0,0.0,0.0,0.0,39.0,5.0,587.0,587.0,,78.0,587.0,T,T,F,M0,F,T,,,,,,,,,2018-04-19 13:24:33,13,Thursday
3032266,0,1095255,15.158,C,15257,375.0,185.0,mastercard,224.0,debit,465.0,60.0,,7.0,hotmail.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,2.0,1.0,276.0,276.0,277.0,0.0,277.0,,,,M0,,,-5.0,167671.0,1.0,0.0,427.0,507.0,desktop,Windows,2017-12-13 16:14:15,16,Wednesday
3575172,0,15735128,29.0,W,16085,297.0,150.0,visa,166.0,debit,220.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,523.0,0.0,0.0,T,F,F,M0,F,F,,,,,,,,,2018-06-01 02:52:08,2,Friday
3123500,0,2751788,117.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,5.0,3.0,0.0,0.0,1.0,26.0,5.0,288.0,288.0,416.0,482.0,482.0,,,,M0,F,F,,,,,,,,,2018-01-01 20:23:08,20,Monday
3054394,0,1533034,49.0,W,9175,111.0,150.0,visa,226.0,debit,126.0,87.0,1.0,,anonymous.com,,2.0,1.0,0.0,0.0,0.0,18.0,2.0,241.0,241.0,241.0,241.0,241.0,T,T,F,M0,F,T,,,,,,,,,2017-12-18 17:50:34,17,Monday
3352101,0,9064165,54.0,W,15353,336.0,150.0,visa,226.0,debit,204.0,87.0,,,yahoo.com,,1.0,2.0,0.0,0.0,0.0,6.0,1.0,442.0,442.0,442.0,0.0,442.0,T,T,T,M0,F,F,,,,,,,,,2018-03-15 21:49:25,21,Thursday
3278856,0,7184889,31.37,W,16115,431.0,150.0,visa,166.0,debit,110.0,87.0,,,yahoo.com,,6.0,6.0,0.0,0.0,8.0,24.0,6.0,0.0,,0.0,0.0,261.0,,,,,,T,,,,,,,,,2018-02-22 03:48:09,3,Thursday
3036607,0,1184971,74.857,C,3916,341.0,185.0,visa,195.0,credit,465.0,60.0,,7.0,hotmail.com,hotmail.com,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,,0.0,2.0,0.0,,,,M0,,,-5.0,166538.0,1.0,0.0,427.0,507.0,desktop,Windows,2017-12-14 17:09:31,17,Thursday
3048352,0,1385740,100.0,R,5938,111.0,150.0,visa,162.0,credit,325.0,87.0,,2.0,aol.com,aol.com,3.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,,80.0,80.0,80.0,,,,,,,-5.0,79327.0,0.0,0.0,410.0,549.0,desktop,Windows,2017-12-17 00:55:40,0,Sunday
3115013,0,2555775,171.0,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,,,,M0,T,T,,,,,,,,,2017-12-30 13:56:15,13,Saturday
3574779,0,15724666,451.3,W,2455,321.0,150.0,visa,226.0,credit,204.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,,,T,,,,,,,,,2018-05-31 23:57:46,23,Thursday
3508248,0,13702099,100.0,R,13844,583.0,150.0,visa,226.0,credit,204.0,87.0,,27.0,gmail.com,gmail.com,1.0,1.0,0.0,3.0,0.0,4.0,1.0,116.0,116.0,,,,,,,,,,-5.0,21104.0,0.0,0.0,487.0,600.0,desktop,Windows,2018-05-08 14:08:19,14,Tuesday
3138947,0,3130719,664.0,W,9739,127.0,150.0,mastercard,224.0,debit,226.0,87.0,1671.0,,yahoo.com,,3.0,2.0,0.0,0.0,0.0,10.0,3.0,105.0,105.0,341.0,294.0,341.0,T,T,T,M0,F,T,,,,,,,,,2018-01-06 05:38:39,5,Saturday
3038873,0,1212817,117.0,W,15066,170.0,150.0,mastercard,102.0,credit,441.0,87.0,10.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,T,T,T,M1,F,T,,,,,,,,,2017-12-15 00:53:37,0,Friday
3067184,0,1726414,201.0,W,1986,502.0,150.0,visa,226.0,credit,181.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,5.0,1.0,33.0,33.0,33.0,33.0,33.0,,,,M0,F,F,,,,,,,,,2017-12-20 23:33:34,23,Wednesday
3168224,0,3983882,57.95,W,12544,321.0,150.0,visa,226.0,debit,476.0,87.0,,,aol.com,,2.0,3.0,0.0,0.0,1.0,10.0,2.0,512.0,512.0,512.0,267.0,512.0,,,,,,T,,,,,,,,,2018-01-16 02:38:02,2,Tuesday
3539363,0,14592581,59.0,W,9175,111.0,150.0,visa,226.0,debit,126.0,87.0,1.0,,anonymous.com,,2.0,1.0,0.0,0.0,0.0,25.0,2.0,392.0,392.0,392.0,392.0,392.0,T,T,F,M0,F,T,,,,,,,,,2018-05-18 21:29:41,21,Friday
3396742,0,10353998,17.22,C,9300,103.0,185.0,visa,138.0,debit,,,,,hotmail.com,hotmail.com,2.0,3.0,0.0,1.0,0.0,2.0,1.0,349.0,349.0,350.0,0.0,0.0,,,,M2,,,-5.0,451173.0,0.0,0.0,153.0,325.0,mobile,SM-J700M Build/MMB29K,2018-03-30 20:06:38,20,Friday
3271040,0,6969230,50.0,H,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,,anonymous.com,anonymous.com,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-5.0,56203.0,0.0,0.0,215.0,222.0,desktop,MacOS,2018-02-19 15:53:50,15,Monday
3434035,0,11386110,117.0,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,11.0,,verizon.net,,2.0,1.0,0.0,0.0,0.0,84.0,2.0,613.0,613.0,613.0,613.0,613.0,T,T,T,M0,T,T,,,,,,,,,2018-04-11 18:48:30,18,Wednesday
3491865,0,13214727,117.0,W,10616,583.0,150.0,visa,226.0,credit,191.0,87.0,,,gmail.com,,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,607.0,607.0,0.0,,,,M0,T,F,,,,,,,,,2018-05-02 22:45:27,22,Wednesday
3214347,0,5366405,10.996,C,4461,375.0,185.0,mastercard,224.0,debit,,,,461.0,hotmail.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,2.0,1.0,53.0,53.0,53.0,0.0,53.0,,,,M2,,,-5.0,230020.0,0.0,-1.0,290.0,401.0,desktop,Windows,2018-02-01 02:40:05,2,Thursday
2997773,0,326978,311.95,W,8380,512.0,150.0,visa,226.0,credit,191.0,87.0,3.0,,yahoo.com,,4.0,2.0,0.0,0.0,1.0,3.0,3.0,23.0,23.0,23.0,23.0,23.0,T,T,T,,,T,,,,,,,,,2017-12-04 18:49:38,18,Monday
2992977,0,187316,33.47,W,5700,122.0,150.0,mastercard,126.0,debit,204.0,87.0,9.0,,yahoo.com,,2.0,2.0,0.0,0.0,1.0,5.0,2.0,42.0,42.0,,41.0,41.0,T,T,T,,,F,,,,,,,,,2017-12-03 04:01:56,4,Sunday
3258455,0,6576273,47.95,W,3055,474.0,150.0,mastercard,224.0,debit,512.0,87.0,,,gmail.com,,1.0,3.0,0.0,0.0,1.0,2.0,1.0,7.0,7.0,7.0,0.0,7.0,,,,,,F,,,,,,,,,2018-02-15 02:44:33,2,Thursday
3096478,0,2150998,100.0,H,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,,32.0,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,35541.0,0.0,0.0,542.0,600.0,desktop,Windows,2017-12-25 21:29:58,21,Monday
3302517,0,7855838,55.0,W,11157,215.0,150.0,visa,226.0,debit,204.0,87.0,0.0,,yahoo.com,,2.0,2.0,0.0,0.0,0.0,5.0,2.0,265.0,265.0,0.0,269.0,398.0,T,T,T,M0,F,F,,,,,,,,,2018-03-01 22:10:38,22,Thursday
3032897,0,1103345,100.0,R,6344,327.0,150.0,discover,224.0,credit,476.0,87.0,,,gmail.com,anonymous.com,2.0,2.0,0.0,2.0,0.0,2.0,2.0,578.0,578.0,,,,,,,,,,-5.0,622817.0,0.0,0.0,529.0,278.0,desktop,MacOS,2017-12-13 18:29:05,18,Wednesday
3273035,0,7013148,31.95,W,18132,567.0,150.0,mastercard,117.0,debit,191.0,87.0,,,aol.com,,3.0,2.0,0.0,0.0,1.0,4.0,2.0,22.0,22.0,21.0,21.0,21.0,,,,,,T,,,,,,,,,2018-02-20 04:05:48,4,Tuesday
3017612,0,765854,30.95,W,17020,476.0,150.0,visa,166.0,debit,485.0,87.0,,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,0.0,0.0,,,,,,T,,,,,,,,,2017-12-09 20:44:14,20,Saturday
3244912,0,6194106,17.461,C,3867,296.0,185.0,visa,226.0,credit,,,,149.0,gmail.com,gmail.com,1.0,7.0,0.0,2.0,0.0,7.0,1.0,168.0,168.0,156.0,0.0,0.0,,,,M2,,,-20.0,184614.0,0.0,0.0,607.0,507.0,mobile,,2018-02-10 16:35:06,16,Saturday
3523664,0,14146482,117.0,W,9500,321.0,150.0,visa,226.0,debit,126.0,87.0,,,hotmail.com,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,301.0,,0.0,0.0,0.0,T,T,T,M0,F,T,,,,,,,,,2018-05-13 17:34:42,17,Sunday
3315698,0,8097277,29.5,W,6236,194.0,150.0,mastercard,117.0,debit,181.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,T,,,,,,,,,2018-03-04 17:14:37,17,Sunday
3345103,0,8878445,39.0,W,14762,512.0,150.0,mastercard,117.0,debit,472.0,87.0,114.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,31.0,1.0,414.0,414.0,581.0,414.0,581.0,T,F,F,M1,F,T,,,,,,,,,2018-03-13 18:14:05,18,Tuesday
3375533,0,9747478,22.96,C,18112,555.0,146.0,visa,137.0,credit,,,,,gmx.de,gmx.de,1.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,M2,,,-5.0,53577.0,0.0,0.0,478.0,358.0,desktop,Windows,2018-03-23 19:37:58,19,Friday
3075498,0,1871107,31.482,C,4461,375.0,185.0,mastercard,224.0,debit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M2,,,-20.0,148008.0,0.0,0.0,266.0,305.0,mobile,,2017-12-22 15:45:07,15,Friday
3305582,0,7929854,30.95,W,6530,206.0,150.0,mastercard,126.0,debit,269.0,87.0,3.0,,gmail.com,,2.0,3.0,0.0,0.0,2.0,29.0,2.0,9.0,9.0,560.0,560.0,560.0,T,F,F,,,F,,,,,,,,,2018-03-02 18:44:14,18,Friday
3029047,0,1022838,49.0,W,11037,555.0,150.0,visa,226.0,credit,299.0,87.0,1.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,T,T,T,M0,F,T,,,,,,,,,2017-12-12 20:07:18,20,Tuesday
3063955,1,1694219,18.656,C,10876,104.0,185.0,visa,137.0,credit,,,,,gmail.com,gmail.com,5.0,81.0,0.0,4.0,0.0,4.0,1.0,69.0,,102.0,0.0,0.0,,,,M2,,,-20.0,33805.0,5.0,-100.0,266.0,507.0,desktop,Windows,2017-12-20 14:36:59,14,Wednesday
3186779,0,4550955,54.0,W,12501,490.0,150.0,visa,226.0,debit,181.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,M0,T,F,,,,,,,,,2018-01-22 16:09:15,16,Monday
3308264,0,7998761,280.0,W,10057,225.0,150.0,mastercard,224.0,debit,204.0,87.0,19.0,,gmail.com,,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,561.0,561.0,T,T,T,M1,T,F,,,,,,,,,2018-03-03 13:52:41,13,Saturday
3143556,0,3262916,47.0,W,17131,111.0,150.0,mastercard,224.0,debit,264.0,87.0,9.0,,gmail.com,,1.0,2.0,0.0,0.0,0.0,12.0,1.0,111.0,111.0,111.0,111.0,111.0,T,T,T,M0,F,F,,,,,,,,,2018-01-07 18:21:56,18,Sunday
3337130,1,8631619,26.706,C,16746,500.0,185.0,mastercard,102.0,credit,,,,,,,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,,,-5.0,355377.0,-9.0,-31.0,384.0,507.0,mobile,SM-G955F Build/NRD90M,2018-03-10 21:40:19,21,Saturday
3186554,0,4541043,200.0,R,3682,264.0,150.0,visa,162.0,credit,387.0,87.0,,,aol.com,gmail.com,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,,,,,,,,,,,-5.0,191349.0,0.0,0.0,312.0,611.0,mobile,iOS Device,2018-01-22 13:24:03,13,Monday
3163555,0,3840400,54.0,W,3178,490.0,150.0,visa,226.0,debit,269.0,87.0,,,,,2.0,3.0,0.0,0.0,0.0,9.0,2.0,35.0,35.0,,0.0,0.0,,,,M0,F,F,,,,,,,,,2018-01-14 10:46:40,10,Sunday
3081806,0,1959760,88.0,W,13833,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,,0.0,283.0,0.0,,,,M1,T,T,,,,,,,,,2017-12-23 16:22:40,16,Saturday
